0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0.51547,0,0
0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0.3191,0,0
0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0.037372,0,0
0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0.0088024,0,0
0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0.011063,0,0
0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0.0088277,0,0
0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0.0088056,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0.013165,0,0
0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0.0044232,0,0
0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0
0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0.03314,0,0
0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0.011097,0,0
0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0.006593,0,0
0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0
0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0.0021856,0,0
0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0,0
0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0.0044074,0,0
0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0.0044437,0,0
0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0.0022219,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
