0.67672,0.34247,0.47059,0,0.2,0.5,0,0,0,0.5,0,0.46667,0.4,0.33333,0,1,0.5,0.5,0.5,0,0,0
0.17672,0.4726,0.41176,0.75,0.6,0.5,0.75,0,0.66667,0,1,0.33333,0.6,0.33333,1,0,0,0.5,0,1,0,0
0.021552,0.068493,0,0,0,0,0,0,0,0,0,0.066667,0,0.33333,0,0,0,0,0,0,0,0
0.0043103,0.013699,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0
0.012931,0.0068493,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
0.0086207,0.0068493,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0.013699,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0.027397,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034483,0.020548,0.058824,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0.012931,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0.5,0,0,0
0.0043103,0.013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0086207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0.0068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0086207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0043103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
