0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0065358,0.006535,0.0065339,0.0065331,0.0065319,0.0065309,0.0065297,0.0065323,0
0,0,0,0,0,0,0,0,0,0.082777,0.08277,0.08276,0.082752,0.082741,0.082732,0.082721,0.082745,0
0,0,0,0,0,0,0,0,0,0.28554,0.28553,0.28552,0.2855,0.28549,0.28547,0.28546,0.28549,0
0,0,0,0,0,0,0,0,0,0.31451,0.31451,0.31451,0.31451,0.31451,0.31451,0.31451,0.31451,0
0,0,0,0,0,0,0,0,0,0.23805,0.23806,0.23808,0.23809,0.23811,0.23813,0.23815,0.23811,0
0,0,0,0,0,0,0,0,0,0.056622,0.056627,0.056635,0.056641,0.056648,0.056655,0.056663,0.056646,0
0,0,0,0,0,0,0,0,0,0.011569,0.011571,0.011573,0.011575,0.011578,0.01158,0.011583,0.011577,0
0,0,0,0,0,0,0,0,0,0.0043937,0.0043938,0.004394,0.0043942,0.0043944,0.0043946,0.0043948,0.0043943,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
