0.0021909,0.0021903,0.0021903,0.0021898,0.0021897,0.0021893,0.002189,0.0021884,0.0021879,0.0021873,0.0021872,0.002186,0.0021837,0.0021799,0.0021774,0.0021745,0,0
0.013151,0.013148,0.013148,0.013145,0.013145,0.013143,0.013141,0.013137,0.013135,0.013131,0.01313,0.013124,0.013111,0.013089,0.013076,0.013059,0,0
0.032854,0.032848,0.032848,0.032842,0.032842,0.032836,0.032833,0.032825,0.03282,0.032813,0.032811,0.032797,0.032771,0.032725,0.032696,0.032661,0,0
0.06357,0.063557,0.063557,0.063546,0.063544,0.063534,0.063528,0.063512,0.063501,0.063487,0.063484,0.063456,0.063403,0.063312,0.063253,0.063184,0,0
0.085437,0.085424,0.085424,0.085413,0.085412,0.085402,0.085396,0.08538,0.085369,0.085356,0.085352,0.085323,0.085271,0.085178,0.085118,0.085048,0,0
0.14034,0.14032,0.14032,0.14031,0.14031,0.14029,0.14029,0.14027,0.14025,0.14023,0.14023,0.14019,0.14012,0.14,0.13992,0.13982,0,0
0.11189,0.11189,0.11189,0.11188,0.11188,0.11188,0.11188,0.11187,0.11187,0.11186,0.11186,0.11185,0.11183,0.11179,0.11177,0.11174,0,0
0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14722,0.14721,0.14721,0.14719,0.14718,0.14717,0,0
0.1962,0.19621,0.19621,0.19622,0.19622,0.19623,0.19624,0.19625,0.19626,0.19627,0.19628,0.1963,0.19634,0.19641,0.19646,0.19652,0,0
0.092784,0.092797,0.092797,0.092809,0.092811,0.092821,0.092827,0.092844,0.092855,0.09287,0.092874,0.092905,0.092962,0.093063,0.093129,0.093205,0,0
0.068194,0.068201,0.068201,0.068207,0.068208,0.068214,0.068217,0.068226,0.068232,0.06824,0.068242,0.068257,0.068285,0.068334,0.068366,0.068403,0,0
0.02419,0.024194,0.024194,0.024197,0.024198,0.024201,0.024202,0.024207,0.02421,0.024214,0.024215,0.024223,0.024238,0.024262,0.024278,0.024297,0,0
0.0088362,0.0088375,0.0088375,0.0088387,0.0088389,0.0088399,0.0088406,0.0088422,0.0088433,0.0088447,0.0088451,0.0088479,0.008853,0.008862,0.0088677,0.0088745,0,0
0.0044072,0.0044081,0.0044081,0.0044089,0.004409,0.0044097,0.0044101,0.0044112,0.004412,0.0044129,0.0044131,0.0044149,0.0044182,0.0044238,0.0044274,0.0044318,0,0
0.0065586,0.0065707,0.0065708,0.0065815,0.0065832,0.0065931,0.006599,0.0066153,0.0066259,0.0066412,0.0066461,0.0066807,0.0067454,0.0068637,0.0069402,0.0070294,0,0
0.002181,0.0021861,0.0021862,0.0021907,0.0021914,0.0021956,0.0021981,0.002205,0.0022094,0.0022159,0.002218,0.0022327,0.0022602,0.0023106,0.0023431,0.0023811,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
