0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.078947,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.44737,0.1145,0.02069,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.42105,0.52672,0.25517,0.084112,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.026316,0.31298,0.50345,0.25234,0.041667,0,0.5,0
0,0,0,0,0,0,0,0,0,0,0.026316,0.045802,0.2,0.51402,0.58333,0.2,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.013793,0.13084,0.29167,0.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093458,0.083333,0.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0093458,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
